source_design_id,design_name,start_pred_mean_energy,start_pred_std_energy,start_pred_robust_score,opt_pred_mean_energy,opt_pred_std_energy,opt_pred_robust_score,pred_mean_gain,pred_robust_gain,best_internal_step,preprojection_vol_ratio,area_min,area_max
298,surrogate_opt_from_298,1.9011799097061157,0.2120887190103531,1.826948881149292,2.193251371383667,0.14616452157497406,2.1420938968658447,0.29207146167755127,0.31514501571655273,500,1.0001769065856934,0.25,2.999443292617798
288,surrogate_opt_from_288,1.9252849817276,0.1837315708398819,1.8609789609909058,2.2167203426361084,0.12014691531658173,2.174669027328491,0.2914353609085083,0.31369006633758545,500,1.000082015991211,0.25,2.9997496604919434
272,surrogate_opt_from_272,1.9096803665161133,0.1710580587387085,1.849810004234314,2.210442304611206,0.11966349929571152,2.168560028076172,0.3007619380950928,0.3187500238418579,500,1.0000691413879395,0.25,2.999789237976074
259,surrogate_opt_from_259,1.9068793058395386,0.13670365512371063,1.8590329885482788,2.184370994567871,0.1169753149151802,2.1434295177459717,0.2774916887283325,0.28439652919769287,500,1.0001258850097656,0.25,2.9996163845062256
265,surrogate_opt_from_265,1.8983947038650513,0.1437150537967682,1.8480944633483887,2.200641632080078,0.11037696152925491,2.1620097160339355,0.30224692821502686,0.3139152526855469,498,1.0000355243682861,0.25,2.9998910427093506
